check_group,url,language,section,handle,source_flags,geo_reason,url_lastmod,sitemap_url,http_status,final_url,redirect_location,robots_meta,has_noindex,canonical,canonical_self,h1,title,estado,diagnostic_note,error
geo_collection_candidate,https://www.matchwalls.com/fr/collections/acheter-papier-peint-paris,fr,collection,acheter-papier-peint-paris,geo_collection_candidate,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/fr/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/fr/collections/acheter-papier-peint-paris,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/fr/collections/acheter-papier-peint-pontevedra,fr,collection,acheter-papier-peint-pontevedra,geo_collection_candidate,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/fr/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/fr/collections/acheter-papier-peint-pontevedra,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/fr/collections/acheter-papier-peint-salamanca,fr,collection,acheter-papier-peint-salamanca,geo_collection_candidate,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/fr/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/fr/collections/acheter-papier-peint-salamanca,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/fr/collections/acheter-papier-peint-segovia,fr,collection,acheter-papier-peint-segovia,geo_collection_candidate,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/fr/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/fr/collections/acheter-papier-peint-segovia,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/fr/collections/acheter-papier-peint-sevilla,fr,collection,acheter-papier-peint-sevilla,geo_collection_candidate,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/fr/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/fr/collections/acheter-papier-peint-sevilla,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/fr/collections/acheter-papier-peint-soria,fr,collection,acheter-papier-peint-soria,geo_collection_candidate,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/fr/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/fr/collections/acheter-papier-peint-soria,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/fr/collections/acheter-papier-peint-strasbourg,fr,collection,acheter-papier-peint-strasbourg,geo_collection_candidate,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/fr/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/fr/collections/acheter-papier-peint-strasbourg,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/fr/collections/acheter-papier-peint-tarragona,fr,collection,acheter-papier-peint-tarragona,geo_collection_candidate,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/fr/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/fr/collections/acheter-papier-peint-tarragona,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/fr/collections/acheter-papier-peint-teruel,fr,collection,acheter-papier-peint-teruel,geo_collection_candidate,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/fr/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/fr/collections/acheter-papier-peint-teruel,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/fr/collections/acheter-papier-peint-toledo,fr,collection,acheter-papier-peint-toledo,geo_collection_candidate,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/fr/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/fr/collections/acheter-papier-peint-toledo,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/fr/collections/acheter-papier-peint-toulouse,fr,collection,acheter-papier-peint-toulouse,geo_collection_candidate,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/fr/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/fr/collections/acheter-papier-peint-toulouse,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/fr/collections/acheter-papier-peint-valencia,fr,collection,acheter-papier-peint-valencia,geo_collection_candidate,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/fr/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/fr/collections/acheter-papier-peint-valencia,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/fr/collections/acheter-papier-peint-valladolid,fr,collection,acheter-papier-peint-valladolid,geo_collection_candidate,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/fr/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/fr/collections/acheter-papier-peint-valladolid,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/fr/collections/acheter-papier-peint-zamora,fr,collection,acheter-papier-peint-zamora,geo_collection_candidate,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/fr/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/fr/collections/acheter-papier-peint-zamora,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/fr/collections/acheter-papier-peint-zaragoza,fr,collection,acheter-papier-peint-zaragoza,geo_collection_candidate,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/fr/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/fr/collections/acheter-papier-peint-zaragoza,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/sfondo-di-albacete,it,collection,sfondo-di-albacete,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/sfondo-di-albacete,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/sfondo-di-asturias,it,collection,sfondo-di-asturias,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/sfondo-di-asturias,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/sfondo-di-bizkaia,it,collection,sfondo-di-bizkaia,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/sfondo-di-bizkaia,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/sfondo-di-cadiz,it,collection,sfondo-di-cadiz,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/sfondo-di-cadiz,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/sfondo-di-cordoba,it,collection,sfondo-di-cordoba,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/sfondo-di-cordoba,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/sfondo-di-granada,it,collection,sfondo-di-granada,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/sfondo-di-granada,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/sfondo-di-guadalajara,it,collection,sfondo-di-guadalajara,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/sfondo-di-guadalajara,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/sfondo-di-la-coruna,it,collection,sfondo-di-la-coruna,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/sfondo-di-la-coruna,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/sfondo-di-las-palmas,it,collection,sfondo-di-las-palmas,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/sfondo-di-las-palmas,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/sfondo-di-leon,it,collection,sfondo-di-leon,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/sfondo-di-leon,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/sfondo-di-madrid,it,collection,sfondo-di-madrid,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/sfondo-di-madrid,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/sfondo-di-malaga,it,collection,sfondo-di-malaga,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/sfondo-di-malaga,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/sfondo-di-montpellier,it,collection,sfondo-di-montpellier,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/sfondo-di-montpellier,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/sfondo-di-nantes,it,collection,sfondo-di-nantes,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/sfondo-di-nantes,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/sfondo-di-navarra,it,collection,sfondo-di-navarra,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/sfondo-di-navarra,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/sfondo-di-salamanca,it,collection,sfondo-di-salamanca,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/sfondo-di-salamanca,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/sfondo-di-valencia,it,collection,sfondo-di-valencia,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/sfondo-di-valencia,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/sfondo-di-zamora,it,collection,sfondo-di-zamora,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/sfondo-di-zamora,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/teruel-wallpaper-3,it,collection,teruel-wallpaper-3,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/teruel-wallpaper-3,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/wallpaper-almeria,it,collection,wallpaper-almeria,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/wallpaper-almeria,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/wallpaper-avila,it,collection,wallpaper-avila,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/wallpaper-avila,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/wallpaper-castellon,it,collection,wallpaper-castellon,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/wallpaper-castellon,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/wallpaper-del-barcellona,it,collection,wallpaper-del-barcellona,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/wallpaper-del-barcellona,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/wallpaper-di-palencia,it,collection,wallpaper-di-palencia,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/wallpaper-di-palencia,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/wallpaper-murcia,it,collection,wallpaper-murcia,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/wallpaper-murcia,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/wallpaper-tarragona,it,collection,wallpaper-tarragona,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/wallpaper-tarragona,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/wallpaper-toledo,it,collection,wallpaper-toledo,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/wallpaper-toledo,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/it/collections/wallpaper-zaragoza,it,collection,wallpaper-zaragoza,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/it/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/it/collections/wallpaper-zaragoza,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/nl/collections/alava-wallpaper-2,nl,collection,alava-wallpaper-2,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/nl/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/nl/collections/alava-wallpaper-2,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/nl/collections/albacete-wallpaper-1,nl,collection,albacete-wallpaper-1,suffix_minus_1,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/nl/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/nl/collections/albacete-wallpaper-1,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/nl/collections/alicante-wallpaper-2,nl,collection,alicante-wallpaper-2,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/nl/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/nl/collections/alicante-wallpaper-2,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/nl/collections/almeria-wallpaper-2,nl,collection,almeria-wallpaper-2,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/nl/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/nl/collections/almeria-wallpaper-2,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/nl/collections/asturias-wallpaper,nl,collection,asturias-wallpaper,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/nl/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/nl/collections/asturias-wallpaper,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/nl/collections/avila-wallpaper-2,nl,collection,avila-wallpaper-2,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/nl/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/nl/collections/avila-wallpaper-2,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/nl/collections/badajoz-wallpaper-2,nl,collection,badajoz-wallpaper-2,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/nl/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/nl/collections/badajoz-wallpaper-2,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/nl/collections/barcelona-wallpaper-2,nl,collection,barcelona-wallpaper-2,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/nl/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/nl/collections/barcelona-wallpaper-2,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/nl/collections/bizkaia-wallpaper-1,nl,collection,bizkaia-wallpaper-1,suffix_minus_1,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/nl/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/nl/collections/bizkaia-wallpaper-1,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/nl/collections/bordeaux-wallpaper-2,nl,collection,bordeaux-wallpaper-2,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/nl/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/nl/collections/bordeaux-wallpaper-2,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/nl/collections/burgos-wallpaper-2,nl,collection,burgos-wallpaper-2,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/nl/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/nl/collections/burgos-wallpaper-2,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/nl/collections/caceres-wallpaper-2,nl,collection,caceres-wallpaper-2,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/nl/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/nl/collections/caceres-wallpaper-2,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
geo_collection_candidate,https://www.matchwalls.com/nl/collections/cadiz-wallpaper-2,nl,collection,cadiz-wallpaper-2,,,2026-06-15T14:49:07+02:00,https://www.matchwalls.com/nl/sitemap_collections_1.xml?from=436915699939&to=665363448184,429,https://www.matchwalls.com/nl/collections/cadiz-wallpaper-2,,,no,,no,Your connection needs to be verified before you can proceed,Verifying your connection...,REQUIERE DECISION HUMANA,"Coleccion geografica candidata: decidir por pais/idioma con datos de demanda, contenido y canibalizacion.",
